"","ego","alter","indice_norm","time","ego_name","alter_name","indice_euclidien","indice_scalar_product","indice_normalised"
"221",11,22,0.576690313955314,1,"Haemorrhagic fever","Acute cardiac disease",0.661359526687681,0.603275496159067,0.0558657723577237
"222",12,22,0.509185081993746,1,"Other and unspecified infect dis","Acute cardiac disease",0.601635359305184,0.531500246909199,0.0455252032520325
"223",13,22,0.586436863714377,1,"Oral neoplasms","Acute cardiac disease",0.709755310807081,0.666152290410155,0.0527962195121952
"224",14,22,0.625965600087648,1,"Digestive neoplasms","Acute cardiac disease",0.718630356783916,0.667671013797796,0.0689803658536587
"225",15,22,0.581818077635555,1,"Respiratory neoplasms","Acute cardiac disease",0.670183609625987,0.610349051138655,0.0577859349593497
"226",16,22,0.660633810824129,1,"Breast neoplasms","Acute cardiac disease",0.777836359877082,0.749490074676233,0.059519024390244
"227",17,22,0.684413444434725,1,"Reproductive neoplasms MF","Acute cardiac disease",0.78173564586587,0.74048681254403,0.0760299593495933
"228",18,22,0.556119967977142,1,"Other and unspecified neoplasms","Acute cardiac disease",0.68328193674102,0.636232899646255,0.0487669512195123
"229",19,22,0.50954883081731,1,"Severe anaemia","Acute cardiac disease",0.65371433686257,0.593998113085147,0.0396096747967481
"230",20,22,0.688610294326929,1,"Severe malnutrition","Acute cardiac disease",0.799176510149144,0.777909630129841,0.0639255691056911
"231",21,22,0.508420256771091,1,"Diabetes mellitus","Acute cardiac disease",0.679698497095227,0.630294621333571,0.0453222764227643
"232",1,23,0.510552661296527,1,"Sepsis (non-obstetric)","Sickle cell with crisis",0.609033994168257,0.541100307302476,0.0347903658536585
"233",2,23,0.61975537592865,1,"Acute resp infect incl pneumonia","Sickle cell with crisis",0.729961007225905,0.673357821518047,0.0562416666666668
"234",3,23,0.487530241304955,1,"HIV/AIDS related death","Sickle cell with crisis",0.560875175389194,0.457037307807705,0.0434080081300814
"235",4,23,0.597634662780951,1,"Diarrhoeal diseases","Sickle cell with crisis",0.710503849551473,0.61597861137674,0.0593204878048781
"236",5,23,0.546116684401299,1,"Malaria","Sickle cell with crisis",0.672713346539717,0.598184221120453,0.0468165853658538
"237",6,23,0.540591433087867,1,"Measles","Sickle cell with crisis",0.686039832428368,0.6284412915626,0.0427479268292684
"238",7,23,0.703726730822218,1,"Meningitis and encephalitis","Sickle cell with crisis",0.80487815559439,0.763212169383873,0.0656122764227642
"239",8,23,0.539974262114214,1,"Tetanus","Sickle cell with crisis",0.679533849142513,0.63114458095327,0.0380193902439024
"240",9,23,0.642034195693786,1,"Pulmonary tuberculosis","Sickle cell with crisis",0.732634801060039,0.669304032081947,0.0580706097560977
"241",10,23,0.551756816074279,1,"Pertussis","Sickle cell with crisis",0.649854123487637,0.557725030311332,0.0462941463414634
"242",11,23,0.581017298061819,1,"Haemorrhagic fever","Sickle cell with crisis",0.691703296148724,0.622123507114478,0.0525019512195123
"243",12,23,0.574514555727402,1,"Other and unspecified infect dis","Sickle cell with crisis",0.688627073710108,0.636289233300884,0.0476255284552846
"244",13,23,0.471256568991878,1,"Oral neoplasms","Sickle cell with crisis",0.5813020116341,0.472194299869659,0.0393583333333335
"245",14,23,0.541592553286166,1,"Digestive neoplasms","Sickle cell with crisis",0.605669607296855,0.477702068600359,0.0561563008130083
"246",15,23,0.556465530079385,1,"Respiratory neoplasms","Sickle cell with crisis",0.623500355293614,0.517779926802533,0.0516447967479676
"247",16,23,0.517570318723745,1,"Breast neoplasms","Sickle cell with crisis",0.622011558184317,0.522125807041745,0.0432600000000001
"248",17,23,0.585544367949954,1,"Reproductive neoplasms MF","Sickle cell with crisis",0.679482181414694,0.564437874571872,0.0612343495934961
"249",18,23,0.421030836152925,1,"Other and unspecified neoplasms","Sickle cell with crisis",0.534340084910434,0.426378462017801,0.0341794715447154
"250",19,23,0.427398798931114,1,"Severe anaemia","Sickle cell with crisis",0.536825717026115,0.446558983849265,0.0304409756097561
"251",20,23,0.4415975399279,1,"Severe malnutrition","Sickle cell with crisis",0.58048474134458,0.476696647920339,0.0381194715447155
"252",21,23,0.485743493070492,1,"Diabetes mellitus","Sickle cell with crisis",0.645285625088254,0.568430405269688,0.0401381300813009
"253",22,23,0.564131217431,1,"Acute cardiac disease","Sickle cell with crisis",0.678349062853347,0.622068990171443,0.0435052032520325
"254",1,24,0.544131367792502,1,"Sepsis (non-obstetric)","Stroke",0.697228567586366,0.634538836737609,0.0443326829268294
"255",2,24,0.629709681904603,1,"Acute resp infect incl pneumonia","Stroke",0.754190969501523,0.72477349623739,0.0655400813008131
"256",3,24,0.617877914018341,1,"HIV/AIDS related death","Stroke",0.735906710176631,0.702395286415558,0.0632510569105692
"257",4,24,0.668702849560874,1,"Diarrhoeal diseases","Stroke",0.79573116731475,0.768605238664961,0.0752895528455285
"258",5,24,0.587250141269774,1,"Malaria","Stroke",0.698047672423807,0.655020225019519,0.0581718292682928
"259",6,24,0.643849247371806,1,"Measles","Stroke",0.790344045831184,0.768371537048761,0.0594967479674798
"260",7,24,0.625591872902718,1,"Meningitis and encephalitis","Stroke",0.720760466600351,0.680854931850144,0.0666675203252032
"261",8,24,0.59043531278094,1,"Tetanus","Stroke",0.741050288009496,0.698657237990854,0.0494438211382114
"262",9,24,0.720131329084171,1,"Pulmonary tuberculosis","Stroke",0.822520377059164,0.805849766627044,0.0747348780487803
"263",10,24,0.710532333713911,1,"Pertussis","Stroke",0.814891277691699,0.797221987193239,0.0690884959349593
"264",11,24,0.614374250009899,1,"Haemorrhagic fever","Stroke",0.730526508295428,0.695552503475167,0.0637067886178863
"265",12,24,0.543560075615962,1,"Other and unspecified infect dis","Stroke",0.67440020564234,0.622262726920017,0.0523060569105691
"266",13,24,0.641241251828964,1,"Oral neoplasms","Stroke",0.760502654956884,0.732671732768336,0.0621039024390245
"267",14,24,0.629279236091134,1,"Digestive neoplasms","Stroke",0.732213451932885,0.693397985335752,0.0736376422764225
"268",15,24,0.685931833579655,1,"Respiratory neoplasms","Stroke",0.772375611511092,0.745805386873061,0.0728049999999998
"269",16,24,0.691178672679845,1,"Breast neoplasms","Stroke",0.793550487902399,0.772157231680959,0.0669852439024391
"270",17,24,0.707799353777285,1,"Reproductive neoplasms MF","Stroke",0.798124875779424,0.770070741322281,0.0834555284552844
"271",18,24,0.594347177933057,1,"Other and unspecified neoplasms","Stroke",0.730574673594417,0.695205591969577,0.0561730081300814
"272",19,24,0.519978462211519,1,"Severe anaemia","Stroke",0.681830111210434,0.621431835834433,0.0439670325203253
"273",20,24,0.651435830035314,1,"Severe malnutrition","Stroke",0.786428468665835,0.76426062161803,0.0649178048780488
"274",21,24,0.522188828384621,1,"Diabetes mellitus","Stroke",0.707778294779228,0.667456326343151,0.0501113414634147
"275",22,24,0.325644638294715,1,"Acute cardiac disease","Stroke",0.501581573976057,0.398110387392043,0.029454756097561
"276",23,24,0.592536254518948,1,"Sickle cell with crisis","Stroke",0.7311880787247,0.680624035998827,0.0497372764227642
"277",1,25,0.551525221501088,1,"Sepsis (non-obstetric)","Other and unspecified cardiac dis",0.676210129127748,0.61536141513578,0.0435563008130083
"278",2,25,0.610391117567374,1,"Acute resp infect incl pneumonia","Other and unspecified cardiac dis",0.728989828202809,0.691340465121803,0.0620034552845529
"279",3,25,0.539807526908419,1,"HIV/AIDS related death","Other and unspecified cardiac dis",0.651407975176807,0.595470017708992,0.0539096341463416
"280",4,25,0.72849385538725,1,"Diarrhoeal diseases","Other and unspecified cardiac dis",0.847168609664921,0.826840813956763,0.080200243902439
"281",5,25,0.662867612388688,1,"Malaria","Other and unspecified cardiac dis",0.77857604922461,0.753117211812333,0.0640052032520326
"282",6,25,0.655150368375958,1,"Measles","Other and unspecified cardiac dis",0.796998860288842,0.776904061473106,0.0589032113821139
"283",7,25,0.715572964924147,1,"Meningitis and encephalitis","Other and unspecified cardiac dis",0.81644495546644,0.795240032809963,0.0744676422764228
"284",8,25,0.657340344461972,1,"Tetanus","Other and unspecified cardiac dis",0.789094985517323,0.763476505234421,0.0534032113821138
"285",9,25,0.631986167241359,1,"Pulmonary tuberculosis","Other and unspecified cardiac dis",0.728391326007562,0.687564135363887,0.0640072764227644
"286",10,25,0.638666402343209,1,"Pertussis","Other and unspecified cardiac dis",0.734962726834476,0.696890749796973,0.0605039837398374
"287",11,25,0.682658409684708,1,"Haemorrhagic fever","Other and unspecified cardiac dis",0.787890634833284,0.764012921019626,0.0690808130081302
"288",12,25,0.617779389224909,1,"Other and unspecified infect dis","Other and unspecified cardiac dis",0.732932628515394,0.698609899761478,0.0579036585365854
"289",13,25,0.558060128418842,1,"Oral neoplasms","Other and unspecified cardiac dis",0.666319817931828,0.612228450055781,0.0526527235772359
"290",14,25,0.613377117240745,1,"Digestive neoplasms","Other and unspecified cardiac dis",0.671217297138912,0.608761260420186,0.0702433739837396
"291",15,25,0.52024983212737,1,"Respiratory neoplasms","Other and unspecified cardiac dis",0.584017815295393,0.499800659217327,0.053918861788618
"292",16,25,0.594910526918564,1,"Breast neoplasms","Other and unspecified cardiac dis",0.699833739839617,0.653354417617132,0.056168211382114
"293",17,25,0.623168885073838,1,"Reproductive neoplasms MF","Other and unspecified cardiac dis",0.709397959823563,0.648928589004713,0.0719189837398372
"294",18,25,0.489665336719832,1,"Other and unspecified neoplasms","Other and unspecified cardiac dis",0.608419657840308,0.540315686648462,0.0450551626016261
"295",19,25,0.492472378906612,1,"Severe anaemia","Other and unspecified cardiac dis",0.621164618462121,0.548959496915598,0.0404100813008131
"296",20,25,0.652592181926586,1,"Severe malnutrition","Other and unspecified cardiac dis",0.774270086154053,0.748666874769869,0.0634015853658537
"297",21,25,0.49883873459475,1,"Diabetes mellitus","Other and unspecified cardiac dis",0.649482512994035,0.592565759379778,0.0466234959349595
"298",22,25,0.357633114653171,1,"Acute cardiac disease","Other and unspecified cardiac dis",0.459895874526815,0.348787767033578,0.0314540650406504
"299",23,25,0.490081940046399,1,"Sickle cell with crisis","Other and unspecified cardiac dis",0.63286153375796,0.55912256874114,0.0399121138211382
"300",24,25,0.477862634711273,1,"Stroke","Other and unspecified cardiac dis",0.609335959197884,0.540031165135036,0.0452876829268293
"301",1,26,0.685410096865946,1,"Sepsis (non-obstetric)","Chronic obstructive pulmonary dis",0.785348998093962,0.709026335057825,0.0670423577235774
"302",2,26,0.574768339572832,1,"Acute resp infect incl pneumonia","Chronic obstructive pulmonary dis",0.642409839609631,0.568470137843588,0.0692130894308943
"303",3,26,0.572573012022447,1,"HIV/AIDS related death","Chronic obstructive pulmonary dis",0.654159160984962,0.572410456143482,0.0679686991869919
"304",4,26,0.793172747110274,1,"Diarrhoeal diseases","Chronic obstructive pulmonary dis",0.878646106830866,0.870918979033967,0.102263536585366
"305",5,26,0.724249878380551,1,"Malaria","Chronic obstructive pulmonary dis",0.793831537846647,0.763542424162657,0.0835764634146341
"306",6,26,0.737883805949503,1,"Measles","Chronic obstructive pulmonary dis",0.821399234134356,0.790161089275737,0.0802427642276422
"307",7,26,0.800854441066087,1,"Meningitis and encephalitis","Chronic obstructive pulmonary dis",0.877811268682108,0.868041284247043,0.0984301219512194
"308",8,26,0.761985262280549,1,"Tetanus","Chronic obstructive pulmonary dis",0.852018414578268,0.812547489638274,0.0762599186991868
"309",9,26,0.432177905203587,1,"Pulmonary tuberculosis","Chronic obstructive pulmonary dis",0.470858490234885,0.34825207809231,0.0519126829268293
"310",10,26,0.498966864870648,1,"Pertussis","Chronic obstructive pulmonary dis",0.584310261855684,0.495676097162063,0.0566697154471545
"311",11,26,0.770668850347107,1,"Haemorrhagic fever","Chronic obstructive pulmonary dis",0.854858490671384,0.838477816596058,0.092505731707317
"312",12,26,0.72173260517317,1,"Other and unspecified infect dis","Chronic obstructive pulmonary dis",0.796877413638727,0.753476430800903,0.0812439430894308
"313",13,26,0.604620527473346,1,"Oral neoplasms","Chronic obstructive pulmonary dis",0.717598258612593,0.666398743488401,0.0684362601626016
"314",14,26,0.635662104715763,1,"Digestive neoplasms","Chronic obstructive pulmonary dis",0.711892150116699,0.668903598704379,0.0847708130081301
"315",15,26,0.35903752974198,1,"Respiratory neoplasms","Chronic obstructive pulmonary dis",0.427993210830996,0.293233158458827,0.043974756097561
"316",16,26,0.649563915560526,1,"Breast neoplasms","Chronic obstructive pulmonary dis",0.754441590933803,0.716714429152163,0.0735655691056911
"317",17,26,0.654378781611714,1,"Reproductive neoplasms MF","Chronic obstructive pulmonary dis",0.74475974355765,0.713105346678125,0.0878488617886179
"318",18,26,0.573466855204946,1,"Other and unspecified neoplasms","Chronic obstructive pulmonary dis",0.679675640113508,0.602316361345212,0.063569593495935
"319",19,26,0.591917199400001,1,"Severe anaemia","Chronic obstructive pulmonary dis",0.681213847059122,0.567084410326213,0.0597213414634147
"320",20,26,0.720480686334291,1,"Severe malnutrition","Chronic obstructive pulmonary dis",0.805943007653387,0.776526082011521,0.0835704878048779
"321",21,26,0.624431662082316,1,"Diabetes mellitus","Chronic obstructive pulmonary dis",0.745796341683034,0.697715818801824,0.0701257317073171
"322",22,26,0.626359186473247,1,"Acute cardiac disease","Chronic obstructive pulmonary dis",0.738791066208083,0.677144290803359,0.0668888211382115
"323",23,26,0.608503276025686,1,"Sickle cell with crisis","Chronic obstructive pulmonary dis",0.729146410646067,0.627015169215363,0.0610200406504066
"324",24,26,0.683276203834233,1,"Stroke","Chronic obstructive pulmonary dis",0.787711533683426,0.753199902784933,0.0776273983739835
"325",25,26,0.424734233556907,1,"Other and unspecified cardiac dis","Chronic obstructive pulmonary dis",0.520696108403774,0.378390738603293,0.0471924796747969
"326",1,27,0.52939059925521,1,"Sepsis (non-obstetric)","Asthma",0.683353301896381,0.607701131879984,0.0437800000000001
"327",2,27,0.480522217804352,1,"Acute resp infect incl pneumonia","Asthma",0.589542190554111,0.515817055738933,0.0506011382113822
"328",3,27,0.566861195173097,1,"HIV/AIDS related death","Asthma",0.691723184089508,0.645533956097254,0.0587227642276423
"329",4,27,0.697001733306519,1,"Diarrhoeal diseases","Asthma",0.809081685520383,0.787689428684309,0.0793293089430894
"330",5,27,0.57472963611386,1,"Malaria","Asthma",0.670089493199668,0.619648590063711,0.0576354065040651
"331",6,27,0.633649103917752,1,"Measles","Asthma",0.739534921385829,0.704540558223642,0.0593301626016261
"332",7,27,0.645244877109842,1,"Meningitis and encephalitis","Asthma",0.761415577440792,0.733230678348563,0.0695520731707317
"333",8,27,0.626703576086444,1,"Tetanus","Asthma",0.751239312623195,0.706572440408143,0.0532484552845529
"334",9,27,0.644381058123139,1,"Pulmonary tuberculosis","Asthma",0.739938054119876,0.707211582839619,0.0676626829268293
"335",10,27,0.60703570409681,1,"Pertussis","Asthma",0.705682682008213,0.66469225386707,0.0597684146341463
"336",11,27,0.629793649188509,1,"Haemorrhagic fever","Asthma",0.73300539277808,0.698998838086726,0.0660769512195123
"337",12,27,0.551450747095437,1,"Other and unspecified infect dis","Asthma",0.672601235386706,0.616348120073093,0.0537406910569106
"338",13,27,0.590842170184828,1,"Oral neoplasms","Asthma",0.726860081595425,0.691299089735476,0.0579463414634147
"339",14,27,0.659692642380311,1,"Digestive neoplasms","Asthma",0.747008514705529,0.71446764113889,0.0780044715447153
"340",15,27,0.553399866801808,1,"Respiratory neoplasms","Asthma",0.627959991324076,0.565115646823385,0.0594157317073172
"341",16,27,0.630538686774171,1,"Breast neoplasms","Asthma",0.749759951461333,0.719676347504997,0.0618805284552846
"342",17,27,0.685279222458723,1,"Reproductive neoplasms MF","Asthma",0.789891475318803,0.763286861032511,0.0816394308943088
"343",18,27,0.555792391398499,1,"Other and unspecified neoplasms","Asthma",0.707384891062423,0.664071448176382,0.053209756097561
"344",19,27,0.491704779330402,1,"Severe anaemia","Asthma",0.653036761049876,0.575890247747483,0.0421784959349594
